RecordType;Schema;Name;Type;Id;LoC;References;Dependencies;Abstraction;Instability
1;TKMTS;VW_STATEMENT_GH_CONTRACTS;VIEW;30879740;0;1;0;0;0.0
1;TKMTS;MVW_GH_CONTRACTS;MATERIALIZED VIEW;30879744;0;0;1;0;1.0
1;TKMTS;PAC_DYNAMIC_QUERY_BOOKING_Q;PACKAGE BODY;30879747;8295;0;4;0.00012055455093429777;1.0
1;TKMTS;TR_AIUD_RATEPLAN_SYNCPORTFOLIO;TRIGGER;30880643;60;0;0;0.016666666666666666;0
1;TKMTS;TR_AIU_CO_UNIT_SYNCPORTFOLIO;TRIGGER;30880644;54;0;0;0.018518518518518517;0
1;TKMTS;TR_AIUD_UNITEXCL_SYNCPORTFOLIO;TRIGGER;30880645;36;0;0;0.027777777777777776;0
1;TKMTS;TR_AIUD_CXL_SYNCPORTFOLIO;TRIGGER;30880646;42;0;0;0.023809523809523808;0
1;TKMTS;P_UPDATE_STOCK_CONTRACT_GENXML;PROCEDURE;30878600;100;0;2;0.01;1.0
1;TKMTS;F_ISWELLFORMEDXML;FUNCTION;5760352;38;0;0;0.02631578947368421;0
1;TKMTS;ESB_PUBLICATION_CONTRACT_TRC;TRIGGER;28602708;88;0;0;0.011363636363636364;0
1;TKMTS;MVW_STATEMENT_ADDRESSES;MATERIALIZED VIEW;28602720;0;0;1;0;1.0
1;TKMTS;MVW_STATEMENT_CXLDISTRIBUTOR;MATERIALIZED VIEW;28602726;0;0;1;0;1.0
1;TKMTS;MVW_STATEMENT_MEASURECONCEPTS;MATERIALIZED VIEW;28602730;0;0;0;0;0
1;TKMTS;MVW_STATEMENT_MEASUREUNITS;MATERIALIZED VIEW;28602732;0;0;0;0;0
1;TKMTS;MVW_STATEMENT_PROPERTYCODES;MATERIALIZED VIEW;28602737;0;0;0;0;0
1;TKMTS;MVW_STATEMENT_PROPERTYLISTS;MATERIALIZED VIEW;28602739;0;0;0;0;0
1;TKMTS;MVW_STATEMENT_SERVICETYPES;MATERIALIZED VIEW;28602741;0;0;0;0;0
1;TKMTS;MVW_STATEMENT_STOCKSERVICES_CI;MATERIALIZED VIEW;28602743;0;0;1;0;1.0
1;TKMTS;TR_BIU_OD_COM_CONTROL_ENTITYCK;TRIGGER;30315534;258;0;1;0.003875968992248062;1.0
1;TKMTS;TR_AIU_OD_COM_CONT_STATUSHIS;TRIGGER;30315535;35;0;0;0.02857142857142857;0
1;TKMTS;OD_COM_CONTROL_TRC;TRIGGER;30315533;71;0;0;0.014084507042253521;0
1;TKMTS;ISO_LANGUAGE_TRC;TRIGGER;2998847;82;0;0;0.012195121951219513;0
1;TKMTS;ISO_COUNTRY_TRC;TRIGGER;2998851;82;0;0;0.012195121951219513;0
1;TKMTS;ISO_COUNTRYLNG_TRC;TRIGGER;2998855;82;0;0;0.012195121951219513;0
1;TKMTS;ISO_CURRENCY_TRC;TRIGGER;2998860;82;0;0;0.012195121951219513;0
1;TKMTS;ISO_CURRENCYLNG_TRC;TRIGGER;2998861;82;0;0;0.012195121951219513;0
1;TKMTS;IATA_AIRPORT_TRC;TRIGGER;2998868;82;0;0;0.012195121951219513;0
1;TKMTS;IATA_AIRPORTLNG_TRC;TRIGGER;2998869;82;0;0;0.012195121951219513;0
1;TKMTS;IATA_AIRLINE_TRC;TRIGGER;2998873;82;0;0;0.012195121951219513;0
1;TKMTS;SD_DESTINATION_TRC;TRIGGER;2998877;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CODE_DESTINATION;TRIGGER;2998879;42;0;1;0.023809523809523808;1.0
1;TKMTS;SD_REGION_TRC;TRIGGER;2998883;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CODE_REGION;TRIGGER;2998885;40;0;1;0.025;1.0
1;TKMTS;SD_RESORT_TRC;TRIGGER;2998889;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CODE_RESORT;TRIGGER;2998891;46;0;1;0.021739130434782608;1.0
1;TKMTS;OD_ADDRESS_TRC;TRIGGER;2998898;82;0;0;0.012195121951219513;0
1;TKMTS;OD_COMMUNICATIONTYPE_TRC;TRIGGER;2998902;82;0;0;0.012195121951219513;0
1;TKMTS;OD_COMMUNICATIONTYPELNG_TRC;TRIGGER;2998906;82;0;0;0.012195121951219513;0
1;TKMTS;OD_COMMUNICATION_TRC;TRIGGER;2998910;82;0;0;0.012195121951219513;0
1;TKMTS;OD_ENTITYTYPE_TRC;TRIGGER;2998911;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_OD_CLIENT_NOTIFICATION;TRIGGER;2998915;95;0;2;0.010526315789473684;1.0
1;TKMTS;OD_ENTITY_TRC;TRIGGER;2998919;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_OD_ENTITY_CL_B2B;TRIGGER;2998923;11;0;1;0.09090909090909091;1.0
1;TKMTS;OD_ENTITYADDRESS_TRC;TRIGGER;2998927;82;0;0;0.012195121951219513;0
1;TKMTS;OD_ENTITYCOMMUNICATION_TRC;TRIGGER;2998931;82;0;0;0.012195121951219513;0
1;TKMTS;OD_CONTACT_TRC;TRIGGER;2998935;82;0;0;0.012195121951219513;0
1;TKMTS;OD_INCOMINGAGENCY_TRC;TRIGGER;2998936;82;0;0;0.012195121951219513;0
1;TKMTS;OD_RESORTOFFICE_TRC;TRIGGER;2998940;82;0;0;0.012195121951219513;0
1;TKMTS;OD_PROVIDER_TRC;TRIGGER;2998944;82;0;0;0.012195121951219513;0
1;TKMTS;OD_CLIENT_TRC;TRIGGER;2998951;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_TRC;TRIGGER;2998953;86;0;0;0.011627906976744186;0
1;TKMTS;TR_AIU_STOCKHIS;TRIGGER;2998956;36;0;0;0.027777777777777776;0
1;TKMTS;GD_CODETYPE_TRC;TRIGGER;2998963;82;0;0;0.012195121951219513;0
1;TKMTS;GD_CODE_TRC;TRIGGER;2998967;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_GDCODE_XML;TRIGGER;2998968;16;0;0;0.0625;0
1;TKMTS;GD_CODELNG_TRC;TRIGGER;2998969;82;0;0;0.012195121951219513;0
1;TKMTS;GD_CODETYPECONFIG_TRC;TRIGGER;2998973;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKUNIT_TRC;TRIGGER;2998981;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECATEGORY_TRC;TRIGGER;2998988;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECONCEPT_TRC;TRIGGER;2998992;82;0;0;0.012195121951219513;0
1;TKMTS;GD_BUSINESSCODETYPE_TRC;TRIGGER;2998996;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKTYPE_TRC;TRIGGER;2999000;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKUNITCODE_TRC;TRIGGER;2999001;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKTYPELNG_TRC;TRIGGER;2999010;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKRESORTOFFICE_TRC;TRIGGER;2999011;82;0;0;0.012195121951219513;0
1;TKMTS;OD_INCOMINGAGENCYCLIENT_TRC;TRIGGER;2999015;82;0;0;0.012195121951219513;0
1;TKMTS;TR_BU_STOCKUNITDIMENSIONTYPE;TRIGGER;2999022;52;0;0;0.019230769230769232;0
1;TKMTS;GD_STOCKUNITDIMENSIONTYPE_TRC;TRIGGER;2999023;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKUNITDIMENSION_TRC;TRIGGER;2999024;82;0;0;0.012195121951219513;0
1;TKMTS;TR_BIU_GD_STOCKUNITDIMENSION;TRIGGER;2999027;116;0;0;0.008620689655172414;0
1;TKMTS;GD_STOCKUNITDIMENSIONLNG_TRC;TRIGGER;2999029;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKUNITCODEDIMENSION_TRC;TRIGGER;2999033;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECONCEPTSETTING_TRC;TRIGGER;2999040;82;0;0;0.012195121951219513;0
1;TKMTS;GD_BUSINESSCODEELEMENT_TRC;TRIGGER;2999041;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_AC_DETAIL_TRC;TRIGGER;2999045;82;0;0;0.012195121951219513;0
1;TKMTS;F_METERS_BETWEEN_COORDINATES;FUNCTION;28839892;30;0;0;0.03333333333333333;0
1;TKMTS;TR_AIU_OD_STOCK_CL_B2B;TRIGGER;2999049;54;0;1;0.018518518518518517;1.0
1;TKMTS;OD_STOCKSUBSERVICE_TRC;TRIGGER;2999050;82;0;0;0.012195121951219513;0
1;TKMTS;OD_ENTITYCONTACT_TRC;TRIGGER;2999054;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICETYPECODE_TRC;TRIGGER;2999058;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICETYPECODELNG_TRC;TRIGGER;2999065;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECATEGORYCODE_TRC;TRIGGER;2999069;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECATEGORYCODELNG_TRC;TRIGGER;2999073;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECONCEPTCODE_TRC;TRIGGER;2999074;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECONCEPTCODELNG_TRC;TRIGGER;2999081;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_BUSINESSCODEELVAL_XML;TRIGGER;2999082;16;0;1;0.0625;1.0
1;TKMTS;GD_BUSINESSCODEELEMENTVAL_TRC;TRIGGER;2999086;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKTYPESUBSERVICECODE_TRC;TRIGGER;2999087;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKTYPESUBSERCODELNG_TRC;TRIGGER;2999094;82;0;0;0.012195121951219513;0
1;TKMTS;AU_USER_TRC;TRIGGER;2999098;82;0;0;0.012195121951219513;0
1;TKMTS;AU_APPLICATION_TRC;TRIGGER;2999100;82;0;0;0.012195121951219513;0
1;TKMTS;AU_AUTHENTICATION_TRC;TRIGGER;2999107;82;0;0;0.012195121951219513;0
1;TKMTS;AU_ROLE_TRC;TRIGGER;2999111;82;0;0;0.012195121951219513;0
1;TKMTS;SD_RESORTAIRPORT_TRC;TRIGGER;2999112;82;0;0;0.012195121951219513;0
1;TKMTS;LOG_TRACE_TRC;TRIGGER;2999116;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECATEGORYLNG_TRC;TRIGGER;2999124;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICECONCEPTLNG_TRC;TRIGGER;2999128;82;0;0;0.012195121951219513;0
1;TKMTS;HTML_LOG_TRC;TRIGGER;2999129;82;0;0;0.012195121951219513;0
1;TKMTS;HTML_SETUP_TRC;TRIGGER;2999136;82;0;0;0.012195121951219513;0
1;TKMTS;AU_MESSAGE_TRC;TRIGGER;2999140;82;0;0;0.012195121951219513;0
1;TKMTS;AU_MESSAGELNG_TRC;TRIGGER;2999141;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKEXTRACODE_TRC;TRIGGER;2999148;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STOCKEXTRACODELNG_TRC;TRIGGER;2999152;82;0;0;0.012195121951219513;0
1;TKMTS;OD_CONTRACTAGENCY_TRC;TRIGGER;2999156;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKEXTRA_TRC;TRIGGER;2999157;82;0;0;0.012195121951219513;0
1;TKMTS;GD_CONTRACTINGGROUP_TRC;TRIGGER;2999164;82;0;0;0.012195121951219513;0
1;TKMTS;GD_CONTRACTINGGROUPLNG_TRC;TRIGGER;2999168;82;0;0;0.012195121951219513;0
1;TKMTS;OD_ENTITYREMARK_TRC;TRIGGER;2999169;82;0;0;0.012195121951219513;0
1;TKMTS;SL_STOPSALE_TRC;TRIGGER;2999173;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_STOPSALESTATUSHIS;TRIGGER;2999175;28;0;0;0.03571428571428571;0
1;TKMTS;SL_STOPSALE_STOCKUNIT_TRC;TRIGGER;2999176;82;0;0;0.012195121951219513;0
1;TKMTS;ST_TYPE_TRC;TRIGGER;2999177;82;0;0;0.012195121951219513;0
1;TKMTS;ST_CODE_TRC;TRIGGER;2999178;82;0;0;0.012195121951219513;0
1;TKMTS;ST_CLIENT_SETUP_TRC;TRIGGER;2999179;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_CLIENTSETUPSTATUSHIS;TRIGGER;2999180;28;0;0;0.03571428571428571;0
1;TKMTS;ST_CLIENT_SETUPLINE_TRC;TRIGGER;2999181;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICEGROUPCODE_TRC;TRIGGER;2999182;82;0;0;0.012195121951219513;0
1;TKMTS;PR_PRICEGROUPCODELNG_TRC;TRIGGER;2999189;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CODE_TRC;TRIGGER;2999190;82;0;0;0.012195121951219513;0
1;TKMTS;CO_CONTRACT_TRC;TRIGGER;2999191;90;0;0;0.011111111111111112;0
1;TKMTS;TR_AIU_CONTRACTSTATUSHIS;TRIGGER;2999195;36;0;0;0.027777777777777776;0
1;TKMTS;TR_CO_CONTRACT_CTRY;TRIGGER;2999196;118;0;1;0.00847457627118644;1.0
1;TKMTS;CO_SEASON_TRC;TRIGGER;2999203;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CO_SEASON_CTRY;TRIGGER;2999204;36;0;3;0.027777777777777776;1.0
1;TKMTS;CO_SEASONDATERANGE_TRC;TRIGGER;2999206;82;0;0;0.012195121951219513;0
1;TKMTS;CO_PRICELINE_TRC;TRIGGER;2999213;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_PRICELINESTATUSHIS;TRIGGER;2999214;20;0;0;0.05;0
1;TKMTS;CO_PRICERATE_TRC;TRIGGER;2999216;82;0;0;0.012195121951219513;0
1;TKMTS;CO_LAYOUT_TRC;TRIGGER;2999224;82;0;0;0.012195121951219513;0
1;TKMTS;CO_LAYOUTPRICETYPE_TRC;TRIGGER;2999228;82;0;0;0.012195121951219513;0
1;TKMTS;TR_BIU_CO_CHDBREAKDOWN;TRIGGER;2999233;60;0;0;0.016666666666666666;0
1;TKMTS;CO_CHDBREAKDOWN_TRC;TRIGGER;2999237;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CO_CHDBREAKDOWN_CTRY;TRIGGER;2999238;36;0;3;0.027777777777777776;1.0
1;TKMTS;TR_CO_ALLOTMENTLINE_CTRY;TRIGGER;2999239;36;0;3;0.027777777777777776;1.0
1;TKMTS;CO_ALLOTMENTLINE_TRC;TRIGGER;2999240;82;0;0;0.012195121951219513;0
1;TKMTS;CO_ALLOTMENTQTY_TRC;TRIGGER;2999248;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CO_ALLOTMENTQTY_CTRY;TRIGGER;2999249;36;0;3;0.027777777777777776;1.0
1;TKMTS;CO_RELEASELINE_TRC;TRIGGER;2999260;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CO_RELEASELINE_CTRY;TRIGGER;2999261;36;0;3;0.027777777777777776;1.0
1;TKMTS;CO_CONTRACTUNIT_TRC;TRIGGER;2999269;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_CO_CONTUNITSTATUSHIS;TRIGGER;2999274;20;0;0;0.05;0
1;TKMTS;CO_EDITIONLAYOUTPRICE_TRC;TRIGGER;2999282;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CO_EDITIONLAYOUTPRICE_CTRY;TRIGGER;2999283;36;0;3;0.027777777777777776;1.0
1;TKMTS;CO_CLIENTVISIBILITY_TRC;TRIGGER;2999288;84;0;0;0.011904761904761904;0
1;TKMTS;TR_CO_CLIENTVISIBILITY_CTRY;TRIGGER;2999292;143;0;1;0.006993006993006993;1.0
1;TKMTS;TR_AIU_CLIENTVISSTATUSHIS;TRIGGER;2999293;30;0;0;0.03333333333333333;0
1;TKMTS;CO_REMARK_TRC;TRIGGER;2999295;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CO_REMARK_CTRY;TRIGGER;2999299;36;0;3;0.027777777777777776;1.0
1;TKMTS;TR_AIU_CO_REMARKSTATUSHIS;TRIGGER;2999300;20;0;0;0.05;0
1;TKMTS;PR_BUSINESSELEMENT_ALLOWED_TRC;TRIGGER;2999307;82;0;0;0.012195121951219513;0
1;TKMTS;BLK_OFFICECONVERSION_TRC;TRIGGER;2999310;82;0;0;0.012195121951219513;0
1;TKMTS;BLK_CURRENCYCONVERSION_TRC;TRIGGER;2999311;82;0;0;0.012195121951219513;0
1;TKMTS;AU_APPRESOURCE_TRC;TRIGGER;2999315;82;0;0;0.012195121951219513;0
1;TKMTS;AU_APPMODULE_TRC;TRIGGER;2999319;82;0;0;0.012195121951219513;0
1;TKMTS;AU_AUTHORIZATION_TRC;TRIGGER;2999323;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_SERVICE_PROPERTY_TRC;TRIGGER;2999324;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_SERVICETYPE_TRC;TRIGGER;2999328;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_SERVICETYPELNG_TRC;TRIGGER;2999335;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_PROPERTYCODELNG_TRC;TRIGGER;2999339;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_SERVICECODELNG_TRC;TRIGGER;2999343;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_SERVICECODE_TRC;TRIGGER;2999347;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_PROPERTYCODE_TRC;TRIGGER;2999351;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_NBC_TRC;TRIGGER;2999352;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_NBC_VALUES_TRC;TRIGGER;2999359;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKUNIT_NBC_VALUES_TRC;TRIGGER;2999360;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKUNIT_NBC_TRC;TRIGGER;2999364;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_PROPERTYCODE_LISTLNG_TRC;TRIGGER;2999371;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_PROPERTYCODE_LIST_TRC;TRIGGER;2999372;82;0;0;0.012195121951219513;0
1;TKMTS;AU_KEYGROUPSETTING_TRC;TRIGGER;2999379;82;0;0;0.012195121951219513;0
1;TKMTS;AU_APPSETTING_TRC;TRIGGER;2999383;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STATUSFLOWTYPE_TRC;TRIGGER;2999384;82;0;0;0.012195121951219513;0
1;TKMTS;ENTERPRISE_TRC;TRIGGER;2999388;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STATUSCODE_TRC;TRIGGER;2999392;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STATUSACTIONCODE_TRC;TRIGGER;2999399;82;0;0;0.012195121951219513;0
1;TKMTS;TR_GRP_GROUPING_EXTRA_TRC;TRIGGER;28571548;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STATUS_TRC;TRIGGER;2999403;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STATUSACTION_TRC;TRIGGER;2999407;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STATUSLNG_TRC;TRIGGER;2999411;82;0;0;0.012195121951219513;0
1;TKMTS;GD_STATUSFLOW_TRC;TRIGGER;2999415;82;0;0;0.012195121951219513;0
1;TKMTS;CO_EDITIONSTATUSHIS_TRC;TRIGGER;2999421;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKSTATUSHIS_TRC;TRIGGER;2999422;82;0;0;0.012195121951219513;0
1;TKMTS;ST_CLIENT_SETUPSTATUSHIS_TRC;TRIGGER;2999424;82;0;0;0.012195121951219513;0
1;TKMTS;OD_LOGOCONTEXT_TRC;TRIGGER;2999426;82;0;0;0.012195121951219513;0
1;TKMTS;GD_CONTRACTINGGROUPLOGO_TRC;TRIGGER;2999433;82;0;0;0.012195121951219513;0
1;TKMTS;OD_ENTITYLOGO_TRC;TRIGGER;2999434;82;0;0;0.012195121951219513;0
1;TKMTS;AU_APPMODULERESOURCE_TRC;TRIGGER;2999441;82;0;0;0.012195121951219513;0
1;TKMTS;AU_ROLEAPPMODULE_TRC;TRIGGER;2999442;82;0;0;0.012195121951219513;0
1;TKMTS;AU_ROLEAPPMODULERESOURCE_TRC;TRIGGER;2999446;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_NBC_LIST_TRC;TRIGGER;2999450;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKUNIT_NBC_LIST_TRC;TRIGGER;2999454;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_MEASURECONCEPT_TRC;TRIGGER;2999458;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_MEASURECONCEPTLNG_TRC;TRIGGER;2999462;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_MEASUREUNIT_TRC;TRIGGER;2999466;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_MEASUREUNITLNG_TRC;TRIGGER;2999470;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_RULETYPE_TRC;TRIGGER;2999474;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_RULETYPELNG_TRC;TRIGGER;2999478;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_RULE_TRC;TRIGGER;2999482;82;0;0;0.012195121951219513;0
1;TKMTS;NBC_PROPERTY_RULES_TRC;TRIGGER;2999486;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_NBCLNG_TRC;TRIGGER;2999490;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKUNIT_NBCLNG_TRC;TRIGGER;2999494;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_NBCST_NOTES_TRC;TRIGGER;2999498;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKUNIT_NBCST_NOTES_TRC;TRIGGER;2999502;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_COMMEVENTTYPE_TRC;TRIGGER;2999506;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_COMMEVENT_TRC;TRIGGER;2999507;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_COMMENTITY_TRC;TRIGGER;2999508;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_COMMLOG_TRC;TRIGGER;2999510;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKSUBSRV_NBC_TRC;TRIGGER;2999511;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKSUBSRV_NBCLNG_TRC;TRIGGER;2999518;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKSUBSRV_NBC_VALUES_TRC;TRIGGER;2999521;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKSUBSRV_NBC_LIST_TRC;TRIGGER;2999523;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCKSUBSRV_NBCST_NOTES_TRC;TRIGGER;2999530;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_ATCOMRESTASK_TRC;TRIGGER;2999531;82;0;0;0.012195121951219513;0
1;TKMTS;CO_OCCUPANCYRESTRICTION_TRC;TRIGGER;2999532;82;0;0;0.012195121951219513;0
1;TKMTS;OD_RESORTOFFREGION_TRC;TRIGGER;2999539;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_BOOKING_TRC;TRIGGER;2999541;82;0;0;0.012195121951219513;0
1;TKMTS;OD_CHAIN_TRC;TRIGGER;2999542;82;0;0;0.012195121951219513;0
1;TKMTS;CO_RELEASELINESTATUSHIS_TRC;TRIGGER;2999547;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_NBC_PICS_TRC;TRIGGER;2999549;82;0;0;0.012195121951219513;0
1;TKMTS;OD_STOCK_NBC_PICSLNG_TRC;TRIGGER;2999553;82;0;0;0.012195121951219513;0
1;TKMTS;AU_PATCH_TRC;TRIGGER;2999560;82;0;0;0.012195121951219513;0
1;TKMTS;CO_REMARKSTATUSHIS_TRC;TRIGGER;2999562;82;0;0;0.012195121951219513;0
1;TKMTS;CO_SEASONSTATUSHIS_TRC;TRIGGER;2999563;82;0;0;0.012195121951219513;0
1;TKMTS;AU_CHANGEREMARKLOG_TRC;TRIGGER;2999564;82;0;0;0.012195121951219513;0
1;TKMTS;GD_TEMPLATEGROUP_TRC;TRIGGER;2999568;82;0;0;0.012195121951219513;0
1;TKMTS;GD_TEMPLATEGROUPLNG_TRC;TRIGGER;2999572;82;0;0;0.012195121951219513;0
1;TKMTS;GD_TEMPLATETEXT_TRC;TRIGGER;2999576;82;0;0;0.012195121951219513;0
1;TKMTS;GD_TEMPLATETEXTLNG_TRC;TRIGGER;2999582;82;0;0;0.012195121951219513;0
1;TKMTS;AU_APPREPORTSLNG_TRC;TRIGGER;2999584;82;0;0;0.012195121951219513;0
1;TKMTS;TR_RQ_ESBLOG;TRIGGER;2999585;44;0;0;0.022727272727272728;0
1;TKMTS;CO_EDITION_TRC;TRIGGER;2999588;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_EDITIONSTATUSHIS;TRIGGER;2999591;20;0;0;0.05;0
1;TKMTS;TR_CO_EDITION_CTRY;TRIGGER;2999592;36;0;3;0.027777777777777776;1.0
1;TKMTS;CO_CONTRACT_EXTRA_TRC;TRIGGER;2999596;82;0;0;0.012195121951219513;0
1;TKMTS;TR_CO_CONTRACT_EXTRA_CTRY;TRIGGER;2999597;36;0;3;0.027777777777777776;1.0
1;TKMTS;AU_USERSETTING_TRC;TRIGGER;2999598;82;0;0;0.012195121951219513;0
1;TKMTS;OD_LOGO_TRC;TRIGGER;2999602;82;0;0;0.012195121951219513;0
1;TKMTS;AU_APPREPORTS_TRC;TRIGGER;2999607;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_BOOKINGPAX_TRC;TRIGGER;2999610;82;0;0;0.012195121951219513;0
1;TKMTS;OD_TAGROUP_TRC;TRIGGER;2999611;82;0;0;0.012195121951219513;0
1;TKMTS;OD_TRAVELAGENCY_TRC;TRIGGER;2999615;82;0;0;0.012195121951219513;0
1;TKMTS;OD_TACOMMISSION_TRC;TRIGGER;2999619;82;0;0;0.012195121951219513;0
1;TKMTS;OD_GROUPSTOCK_TRC;TRIGGER;2999623;82;0;0;0.012195121951219513;0
1;TKMTS;TR_AIU_OD_GROUPSTOCKSTATUSHIS;TRIGGER;2999624;28;0;0;0.03571428571428571;0
1;TKMTS;OD_GROUPSTOCKSTATUSHIS_TRC;TRIGGER;2999628;82;0;0;0.012195121951219513;0
1;TKMTS;OD_GROUPCONTRACTUNIT_TRC;TRIGGER;2999629;82;0;0;0.012195121951219513;0
1;TKMTS;ESB_COMMOFFLINE_TRC;TRIGGER;2999633;82;0;0;0.012195121951219513;0
1;TKMTS;GD_PACKAGE_TRC;TRIGGER;2999637;82;0;0;0.012195121951219513;0
1;TKMTS;GD_PACKAGELNG_TRC;TRIGGER;2999638;82;0;0;0.012195121951219513;0
1;TKMTS;OD_PRODUCT_TRC;TRIGGER;2999642;82;0;0;0.012195121951219513;0
1;TKMTS;OD_PARENTPRODUCT_TRC;TRIGGER;2999646;76;0;1;0.013157894736842105;1.0
1;TKMTS;TR_AIU_OD_PRODUCT_CL_B2B;TRIGGER;2999647;40;0;1;0.025;1.0
1;TKMTS;OD_PRODUCTLNG_TRC;TRIGGER;2999648;82;0;0;0.012195121951219513;0
1;TKMTS;CO_CONTRACT_PRODUCT_TRC;TRIGGER;2999655;82;0;0;0.012195121951219513;0
